Index,CUSIP,ISIN,OAPermID,RIC,SEDOL,LipperID,Ticker
SAM.N,100557107,US1005571070,4295903590,SAM.N,2113393,,SAM
ISBC.OQ,46146L101,US46146L1017,5040925311,ISBC.OQ,BMHT4M3,,ISBC
MTZ.N,576323109,US5763231090,4295904485,MTZ.N,2155306,,MTZ
PNM.N,69349H107,US69349H1077,4295904778,PNM.N,2707826,,PNM
MANH.OQ,562750109,US5627501092,4295907062,MANH.OQ,2239471,,MANH
SLAB.OQ,826919102,US8269191024,4295914943,SLAB.OQ,2568131,,SLAB
IGT.N,459902102,GB00BVG7F061,5044012363,IGT.N,BVG7F06,,IGT
AWI.N,04247X102,US04247X1028,4295912011,AWI.N,B1FT462,,AWI
EXP.N,26969P108,US26969P1084,4295903695,EXP.N,2191399,,EXP
IRBT.OQ,462726100,US4627261005,4295910003,IRBT.OQ,B0J2NS5,,IRBT
RBC.N,758750103,US7587501039,4295904811,RBC.N,2730082,,RBC
VVV.N,92047W101,US92047W1018,5052128831,VVV.N,BDG22J3,,VVV
BKU.N,06652K103,US06652K1034,5001204503,BKU.N,B3NNTZ4,,BKU
GHC.N,384637104,US3846371041,4295905307,GHC.N,BGM1B98,,GHC
BSM.N,09225M101,US09225M1018,5045729843,BSM.N,BWZWYS0,,BSM
FHB.OQ,32051X108,US32051X1081,5000886611,FHB.OQ,BDC6HG1,,FHB
AVLR.N,05338G106,US05338G1067,4297241881,AVLR.N,BZ1NVP4,,AVLR
ESL.N,297425100,US2974251009,4295903949,ESL.N^C19,,,
GPK.N,388689101,US3886891015,4295910043,GPK.N,B2Q8249,,GPK
DAR.N,237266101,US2372661015,4295903824,DAR.N,2250289,,DAR
WRI.N,948741103,US9487411038,4295905322,WRI.N,2946618,,WRI
LILA.OQ,,BMG9001E1021,5059050496,LILA.OQ,BD9Q3P5,,LILA
ATI.N,01741R102,US01741R1023,4295911994,ATI.N,2526117,,ATI
CPA.N,,PAP310761054,4297218555,CPA.N,B0TNJH9,,CPA
AEO.N,2.553E+109,US02553E1064,4295912473,AEO.N,2048592,,AEO
NOMD.N,,VGG6564A1057,5000662601,NOMD.N,BQFJGK5,,NOMD
SMTC.OQ,816850101,US8168501018,4295907896,SMTC.OQ,2795542,,SMTC
AAN.N,2535300,US0025353006,4295908539,AAN.N,2002918,,AAN
APLE.N,03784Y200,US03784Y2000,4297712182,APLE.N,BXRTX56,,APLE
GBCI.OQ,37637Q105,US37637Q1058,4295906598,GBCI.OQ,2370585,,GBCI
PLSI.PK,71910Q102,US71910Q1022,5001420819,PLSI.PK,BFM87W7,,PLSI
SATS.OQ,278768106,US2787681061,4298015188,SATS.OQ,B2NC471,,SATS
ERI.OQ,28470R102,US28470R1023,5040276168,ERI.OQ,BQXTNW8,,ERI
RAMP.N,53815P108,US53815P1084,5066537728,RAMP.N,BGLN838,,RAMP
AMCX.OQ,00164V103,US00164V1035,5035168044,AMCX.OQ,B4MG4Z6,,AMCX
PAG.N,70959W103,US70959W1036,4295905172,PAG.N,2943523,,PAG
CHDN.OQ,171484108,US1714841087,4295905945,CHDN.OQ,2194105,,CHDN
RARE.OQ,90400D108,US90400D1081,5035304895,RARE.OQ,BJ62Z18,,RARE
HWC.OQ,410120109,US4101201097,4295906637,HWC.OQ,2415497,,HWC
PBF.N,69318G106,US69318G1067,5036398194,PBF.N,B7F4TJ7,,PBF
FND.N,339750101,US3397501012,5001433433,FND.N,BYQHP96,,FND
TCF.N,872275102,US8722751026,4295905026,TCF.N,2868455,,TCF
LITE.OQ,55024U109,US55024U1097,5045880046,LITE.OQ,BYM9ZP2,,LITE
ALLO.OQ,19770106,US0197701065,5063310679,ALLO.OQ,BFZNYB7,,ALLO
BPMC.OQ,09627Y109,US09627Y1091,5035084232,BPMC.OQ,BWY52P3,,BPMC
BLKB.OQ,09227Q100,US09227Q1004,4295899815,BLKB.OQ,2458878,,BLKB
ACAD.OQ,4225108,US0042251084,4295903398,ACAD.OQ,2713317,,ACAD
DKS.N,253393102,US2533931026,4295913845,DKS.N,2969637,,DKS
TECD.OQ,878237106,US8782371061,4295908112,TECD.OQ,2879532,,TECD
ACIW.OQ,4498101,US0044981019,4295908174,ACIW.OQ,2889155,,ACIW
CLH.N,184496107,US1844961078,4295905964,CLH.N,2202473,,CLH
MBFI.OQ,55264U108,US55264U1088,4295914131,MBFI.OQ^C19,,,
ASB.N,45487105,US0454871056,4295905618,ASB.N,2055718,,ASB
RYN.N,754907103,US7549071030,4295904804,RYN.N,2473138,,RYN
X.N,912909108,US9129091081,4295903049,X.N,2824770,,X
SAVE.N,848577102,US8485771021,4296741127,SAVE.N,B3ZG8F4,,SAVE
EGP.N,277276101,US2772761019,4295903886,EGP.N,2455761,,EGP
NAV.N,6.3934E+112,US63934E1082,4295904608,NAV.N,2624464,,NAV
SIGI.OQ,816300107,US8163001071,4295907894,SIGI.OQ,2766173,,SIGI
CBRL.OQ,22410J106,US22410J1060,4295912790,CBRL.OQ,2231091,,CBRL
FCFS.OQ,33767D105,US33767D1054,4295906456,FCFS.OQ,BZCG9B4,,FCFS
SNDR.N,80689H102,US80689H1023,4296471241,SNDR.N,BYVN953,,SNDR
BCO.N,109696104,US1096961040,4295904739,BCO.N,2691305,,BCO
ESGR.OQ,,BMG3075P1014,4295859638,ESGR.OQ,B1Q76J2,,ESGR
UBSI.OQ,909907107,US9099071071,4295908248,UBSI.OQ,2905794,,UBSI
CUZ.N,222795106,US2227951066,4295903804,CUZ.N,2229922,,CUZ
SMAR.N,83200N103,US83200N1037,4297702506,SMAR.N,BFZND98,,SMAR
AGIO.OQ,00847X104,US00847X1046,4298032874,AGIO.OQ,BCBVTX1,,AGIO
QTT.OQ,74915J107,US74915J1079,5065313113,QTT.OQ,BF3B6J5,,QTT
HR.N,421946104,US4219461047,4295903164,HR.N,2417921,,HR
MSA.N,553498106,US5534981064,5041982512,MSA.N,BKM4S16,,MSA
CYBR.OQ,,IL0011334468,5043315742,CYBR.OQ,BQT3XY6,,CYBR
AMED.OQ,23436108,US0234361089,4295905499,AMED.OQ,2024332,,AMED
WEN.OQ,95058W100,US95058W1009,4295905130,WEN.OQ,B3NXMJ9,,WEN
EQC.N,294628102,US2946281027,4295904111,EQC.N,BPH3N63,,EQC
SF.N,860630102,US8606301021,4295903250,SF.N,2849234,,SF
FNB.N,302520101,US3025201019,5052166213,FNB.N,2041308,,FNB
TNDM.OQ,875372203,US8753722037,4298027932,TNDM.OQ,BF3W461,,TNDM
ANAT.OQ,28591105,US0285911055,4295905526,ANAT.OQ,2028420,,ANAT
UMPQ.OQ,904214103,US9042141039,4295916068,UMPQ.OQ,2484389,,UMPQ
SR.N,84857L101,US84857L1017,4295903170,SR.N,BYXJQG9,,SR
CVET.OQ,22304C100,US22304C1009,5067937518,CVET.OQ,BHZSB82,,CVET
CWK.N,,GB00BFZ4N465,5064663797,CWK.N,BFZ4N46,,CWK
AMRX.N,03168L105,US03168L1052,5062782308,AMRX.N,BFNF1D6,,AMRX
WMGI.OQ,98235T107,NL0011327523,5000445914,WMGI.OQ,BZ2JCC5,,WMGI
SHLX.N,822634101,US8226341019,5042964980,SHLX.N,BRWQCC0,,SHLX
EME.N,29084Q100,US29084Q1004,4295906278,EME.N,2474164,,EME
CVI.N,12662P108,US12662P1084,4295913881,CVI.N,B23PS12,,CVI
PSB.N,69360J107,US69360J1079,4295904684,PSB.N,2707956,,PSB
USM.N,911684108,US9116841084,4295905181,USM.N,2918996,,USM
TARO.N,,IL0010827181,4295875212,TARO.N,2872423,,TARO
TRCO.N,896047503,US8960475031,4295905129,TRCO.N,B9GRTP5,,TRCO
PFGC.N,71377A103,US71377A1034,5043951479,PFGC.N,BYVYD43,,PFGC
OLN.N,680665205,US6806652052,4295904649,OLN.N,2658526,,OLN
EAF.N,384313508,US3843135084,4295905138,EAF.N,BFZP4T1,,EAF
TREE.OQ,52603B107,US52603B1070,4298054815,TREE.OQ,BV8TD84,,TREE
LOGM.OQ,54142L109,US54142L1098,4297016604,LOGM.OQ,B600J15,,LOGM
WTFC.OQ,97650W108,US97650W1080,4295908493,WTFC.OQ,2425258,,WTFC
JCOM.OQ,48123V102,US48123V1026,5042953645,JCOM.OQ,B75DGJ3,,JCOM
PEB.N,70509V100,US70509V1008,5000597856,PEB.N,B4XBDV9,,PEB
HE.N,419870100,US4198701009,4295903153,HE.N,2415204,,HE
OZK.OQ,06417N103,US06417N1037,4296474683,OZK.OQ,BZ56Q65,,OZK
ALE.N,18522300,US0185223007,4295904549,ALE.N,B02R1L6,,ALE
WYND.N,98310W108,US98310W1080,4295916199,WYND.N,B198391,,WYND
AL.N,00912X302,US00912X3026,5000746975,AL.N,B3XS562,,AL
RHP.N,78377T107,US78377T1079,5037850767,RHP.N,B8QV5C9,,RHP
BXMT.N,09257W100,US09257W1009,4295911961,BXMT.N,B94QHZ0,,BXMT
FR.N,32054K103,US32054K1034,4295903141,FR.N,2360757,,FR
COLD.N,03064D108,US03064D1081,4298219052,COLD.N,B3SKZK7,,COLD
TWOU.OQ,90214J101,US90214J1016,4298419660,TWOU.OQ,BKWBZZ0,,TWOU
IBKC.OQ,450828108,US4508281080,4295913724,IBKC.OQ,2452450,,IBKC
ESNT.N,,BMG3198U1027,4298102648,ESNT.N,BFWGXR8,,ESNT
ONCE.OQ,84652J103,US84652J1034,5040271210,ONCE.OQ,BVGCLQ9,,ONCE
DECK.N,243537107,US2435371073,4295906153,DECK.N,2267278,,DECK
BKH.N,92113109,US0921131092,5001437405,BKH.N,2101741,,BKH
LANC.OQ,513847103,US5138471033,4295906964,LANC.OQ,2503206,,LANC
STL.N,85917A100,US85917A1007,4295914624,STL.N,BFNXVB8,,STL
TNET.N,896288107,US8962881079,4296558835,TNET.N,2693914,,TNET
NJR.N,646025106,US6460251068,4295904609,NJR.N,2630513,,NJR
FLO.N,343498101,US3434981011,4295904013,FLO.N,2744243,,FLO
JOBS.OQ,316827104,US3168271043,4295865599,JOBS.OQ,B02TT74,,JOBS
FFIN.OQ,32020R109,US32020R1095,4295906470,FFIN.OQ,2266026,,FFIN
LSTR.OQ,515098101,US5150981018,4295906971,LSTR.OQ,2503994,,LSTR
RDN.N,750236101,US7502361014,4295912257,RDN.N,2173911,,RDN
SWX.N,844895102,US8448951025,5052792028,SWX.N,2831888,,SWX
TREX.N,89531P105,US89531P1057,4295912308,TREX.N,2483074,,TREX
JBL.N,466313103,US4663131039,4295904335,JBL.N,2471789,,JBL
HPT.OQ,44106M102,US44106M1027,4295904186,HPT.OQ,2438966,,HPT
GDS.OQ,36165L108,US36165L1089,5036393356,GDS.OQ,BD6FLL7,,GDS
KEX.N,497266106,US4972661064,4295904374,KEX.N,2493534,,KEX
SAIC.N,808625107,US8086251076,5039584611,SAIC.N,BDTZZG7,,SAIC
CARG.OQ,141788109,US1417881091,5057825487,CARG.OQ,BF5D6S8,,CARG
CHH.N,169905106,US1699051066,4295903724,CHH.N,2106780,,CHH
SYNH.OQ,87166B102,US87166B1026,5040258481,SYNH.OQ,BFMZ4V6,,SYNH
EVR.N,29977A105,US29977A1051,4295899350,EVR.N,B1BHXZ2,,EVR
POR.N,736508847,US7365088472,4295899827,POR.N,B125XQ6,,POR
AGO.N,,BMG0585R1060,4295859618,AGO.N,B00V7H8,,AGO
HAE.N,405024100,US4050241003,4295904114,HAE.N,2401195,,HAE
YY.OQ,98426T106,US98426T1060,5037929179,YY.OQ,B7QNYP4,,YY
CNK.N,17243V102,US17243V1026,4295901065,CNK.N,B1W7RQ0,,CNK
COMM.OQ,20337X109,US20337X1090,5007597811,COMM.OQ,BFRBX34,,COMM
TXRH.OQ,882681109,US8826811098,4295900005,TXRH.OQ,B033TJ7,,TXRH
AM.N,03676B102,US03676B1026,5045866845,AM.N,BJBT0Q4,,AM
SMG.N,810186106,US8101861065,4295904893,SMG.N,2781518,,SMG
CRI.N,146229109,US1462291097,4295908983,CRI.N,2980939,,CRI
OMF.N,68268W103,US68268W1036,5040240556,OMF.N,BYSZB89,,OMF
MKSI.OQ,55306N104,US55306N1046,4295914227,MKSI.OQ,2404871,,MKSI
BHF.OQ,10922N103,US10922N1037,5052137321,BHF.OQ,BF429K9,,BHF
LSI.N,53223X107,US53223X1072,4295904954,LSI.N,BDCSFJ6,,LSI
SEB.A,811543107,US8115431079,4295904896,SEB.A,2786687,,SEB
VAC.N,57164Y107,US57164Y1073,5035948006,VAC.N,B45K9N8,,VAC
OGS.N,68235P108,US68235P1084,5040267980,OGS.N,BJ0KXV4,,OGS
MMS.N,577933104,US5779331041,4295904492,MMS.N,2018669,,MMS
PNFP.OQ,72346Q104,US72346Q1040,4295902630,PNFP.OQ,2675097,,PNFP
AYX.N,02156B103,US02156B1035,5035167477,AYX.N,BYWMQJ2,,AYX
CACI.N,127190304,US1271903049,4295905828,CACI.N,2159267,,CACI
GT.OQ,382550101,US3825501014,4295903126,GT.OQ,2378200,,GT
ETRN.N,294600101,US2946001011,5064703981,ETRN.N,BFMWBV6,,ETRN
VSAT.OQ,92552V100,US92552V1008,4295908314,VSAT.OQ,2946243,,VSAT
PCTY.OQ,70438V106,US70438V1061,5041065061,PCTY.OQ,BKM4N88,,PCTY
DCP.N,23311P100,US23311P1003,4295899586,DCP.N,B0SF374,,DCP
MSM.N,553530106,US5535301064,4295904456,MSM.N,2567655,,MSM
MTG.N,552848103,US5528481030,4295904448,MTG.N,2548616,,MTG
NXST.OQ,65336K103,US65336K1034,4295899219,NXST.OQ,2949758,,NXST
GWR.N,371559105,US3715591059,4295906574,GWR.N,2374060,,GWR
VIPS.N,92763W103,US92763W1036,5037318614,VIPS.N,B3N0H17,,VIPS
BC.N,117043109,US1170431092,4295903087,BC.N,2149309,,BC
LIVN.OQ,,GB00BYMT0J19,5045870115,LIVN.OQ,BYMT0J1,,LIVN
GTES.N,,GB00BD9G2S12,5060003346,GTES.N,BD9G2S1,,GTES
SRCL.OQ,858912108,US8589121081,4295908016,SRCL.OQ,2860826,,SRCL
CHGG.N,163092109,US1630921096,4297678774,CHGG.N,BG6N6K6,,CHGG
PS.OQ,72941B106,US72941B1061,5063410012,PS.OQ,BFZCT75,,PS
SIX.N,83001A102,US83001A1025,4295912274,SIX.N,B43VKB8,,SIX
WSM.N,969904101,US9699041011,4295905344,WSM.N,2967589,,WSM
INXN.N,,NL0009693779,4298450401,INXN.N,B66QLT9,,INXN
PINC.OQ,74051N102,US74051N1028,5040244748,PINC.OQ,BDZDRC5,,PINC
MDSO.OQ,58471A105,US58471A1051,4296881248,MDSO.OQ,B5424Q0,,MDSO
LFUS.OQ,537008104,US5370081045,4295907012,LFUS.OQ,2531832,,LFUS
EV.N,278265103,US2782651036,4295903127,EV.N,2301057,,EV
AVT.OQ,53807103,US0538071038,4295903504,AVT.OQ,2066505,,AVT
GMED.N,379577208,US3795772082,4296079198,GMED.N,B7D65M0,,GMED
IART.OQ,457985208,US4579852082,4295906823,IART.OQ,2248693,,IART
TFSL.OQ,87240R107,US87240R1077,4295903375,TFSL.OQ,B1W8J67,,TFSL
HZNP.OQ,,IE00BQPVQZ61,5037276891,HZNP.OQ,BQPVQZ6,,HZNP
TDOC.N,87918A105,US87918A1051,4297603367,TDOC.N,BYQRFY1,,TDOC
NUAN.OQ,67020Y100,US67020Y1001,4295914878,NUAN.OQ,2402121,,NUAN
EQM.N,26885B100,US26885B1008,5037282728,EQM.N,B88QRC6,,EQM
HIW.N,431284108,US4312841087,4295904164,HIW.N,2420640,,HIW
AXS.N,,BMG0692U1099,4295859665,AXS.N,2677606,,AXS
SINA.OQ,,KYG814771047,4295865044,SINA.OQ,2579230,,SINA
BMS.N,81437105,US0814371052,4295903544,BMS.N,2090173,,BMS
JHG.N,,JE00BYPZJM29,5000075242,JHG.N,BYPZJQ6,,JHG
HHC.N,44267D107,US44267D1072,4296749100,HHC.N,B5VR4H9,,HHC
VIRT.OQ,928254101,US9282541013,5041982679,VIRT.OQ,BWTVWD4,,VIRT
NGVT.N,45688C107,US45688C1071,5046714278,NGVT.N,BD4LHG4,,NGVT
PEN.N,70975L107,US70975L1070,4297247956,PEN.N,BZ0V201,,PEN
THG.N,410867105,US4108671052,4295903307,THG.N,2020415,,THG
WAL.N,957638109,US9576381092,5046306172,WAL.N,B0CCGJ4,,WAL
ENTG.OQ,29362U104,US29362U1043,4295915818,ENTG.OQ,2599700,,ENTG
SLM.OQ,78442P106,US78442P1066,5042933191,SLM.OQ,2101967,,SLM
BWXT.N,05605H100,US05605H1005,5000413382,BWXT.N,BZ0W624,,BWXT
ASH.N,44186104,US0441861046,5050998864,ASH.N,BYND5N1,,ASH
NVT.N,,IE00BDVJJQ56,5058606183,NVT.N,BDVJJQ5,,NVT
ACM.N,00766T100,US00766T1007,4295903417,ACM.N,B1VZ431,,ACM
PPC.OQ,72147K108,US72147K1088,4295904736,PPC.OQ,B5L3PZ2,,PPC
CASY.OQ,147528103,US1475281036,4295905875,CASY.OQ,2179414,,CASY
ZNGA.OQ,98986T108,US98986T1088,4297954908,ZNGA.OQ,B79PX49,,ZNGA
FHN.N,320517105,US3205171057,4295903994,FHN.N,2341484,,FHN
JBGS.N,46590V100,US46590V1008,5053249194,JBGS.N,BD3BX01,,JBGS
NEU.N,651587107,US6515871076,4295903147,NEU.N,B01CGF1,,NEU
PACW.OQ,695263103,US6952631033,4295901484,PACW.OQ,2619772,,PACW
HRB.N,93671105,US0936711052,4295903567,HRB.N,2105505,,HRB
LAZ.N,,BMG540501027,4295859577,LAZ.N,B081VQ7,,LAZ
EQT.N,26884L109,US26884L1098,4295903940,EQT.N,2319414,,EQT
PLAN.N,03272L108,US03272L1089,5037248850,PLAN.N,BD9PLW5,,PLAN
COR.N,21870Q105,US21870Q1058,5000739202,COR.N,B3T3VV8,,COR
IDA.N,451107106,US4511071064,4295904215,IDA.N,2296937,,IDA
EEIG.PK,98954G203,US98954G2030,4295916194,EEIG.PK,BDQYWW2,,EEIG
BPL.N,118230101,US1182301010,4295903604,BPL.N,2149860,,BPL
PSTG.N,74624M102,US74624M1027,5000491518,PSTG.N,BYZ62T3,,PSTG
SNX.N,87162W100,US87162W1009,4295899452,SNX.N,2002554,,SNX
CR.N,224399105,US2243991054,4295903096,CR.N,2231897,,CR
ARRY.OQ,04269X105,US04269X1054,4295901644,ARRY.OQ,2678654,,ARRY
PWR.N,7.4762E+106,US74762E1029,4295904787,PWR.N,2150204,,PWR
RIG.N,,CH0048265513,4295912336,RIG.N,B3KFWW1,,RIG
MAN.N,56418H100,US56418H1005,4295904472,MAN.N,2562490,,MAN
CHK.N,165167107,US1651671075,4295903700,CHK.N,2182779,,CHK
ITT.N,45073V108,US45073V1089,5050925560,ITT.N,BZBY209,,ITT
FCNCA.OQ,31946M103,US31946M1036,5001113817,FCNCA.OQ,2355582,,FCNCA
FGEN.OQ,31572Q808,US31572Q8087,4296495572,FGEN.OQ,BSDRYR8,,FGEN
HPP.N,444097109,US4440971095,5000663796,HPP.N,B64B9P8,,HPP
HUYA.N,44852D108,US44852D1081,5063321270,HUYA.N,BF4NQP6,,HUYA
MAT.OQ,577081102,US5770811025,4295904488,MAT.OQ,2572303,,MAT
BRX.N,11120U105,US11120U1051,5034753212,BRX.N,BFTDJL8,,BRX
CIT.N,125581801,US1255818015,4295903653,CIT.N,B4Z73G0,,CIT
TOL.N,889478103,US8894781033,4295905100,TOL.N,2896092,,TOL
NFG.N,636180101,US6361801011,4295904586,NFG.N,2626103,,NFG
ICUI.OQ,44930G107,US44930G1076,4295906747,ICUI.OQ,2451918,,ICUI
JBLU.OQ,477143101,US4771431016,4295902055,JBLU.OQ,2852760,,JBLU
HQY.OQ,42226A107,US42226A1079,4297030948,HQY.OQ,BP8XZL1,,HQY
MUR.N,626717102,US6267171022,4295904564,MUR.N,2611206,,MUR
PEGA.OQ,705573103,US7055731035,4295907568,PEGA.OQ,2675860,,PEGA
GRA.N,38388F108,US38388F1084,4295904085,GRA.N,2232685,,GRA
MDU.N,552690109,US5526901096,5067502323,MDU.N,2547323,,MDU
PB.N,743606105,US7436061052,4295914627,PB.N,2310257,,PB
FLR.N,343412102,US3434121022,4295899290,FLR.N,2696838,,FLR
NSP.N,45778Q107,US45778Q1076,4295903283,NSP.N,2007281,,NSP
WH.N,98311A105,US98311A1051,5038068264,WH.N,BF108P4,,WH
AGCO.N,1084102,US0010841023,4295903078,AGCO.N,2010278,,AGCO
CW.N,231561101,US2315611010,4295903178,CW.N,2241205,,CW
ARES.N,03990B101,US03990B1017,5000301936,ARES.N,BF14BT1,,ARES
VSM.N,92532W103,US92532W1036,5048024352,VSM.N,BD37KN1,,VSM
CHE.N,16359R103,US16359R1032,4295903705,CHE.N,2190084,,CHE
WPX.N,98212B103,US98212B1035,5035085891,WPX.N,B40PCD9,,WPX
WIX.OQ,,IL0011301780,5040035809,WIX.OQ,BFZCHN7,,WIX
AYI.N,00508Y102,US00508Y1029,4295901855,AYI.N,2818461,,AYI
GNTX.OQ,371901109,US3719011096,4295906573,GNTX.OQ,2366799,,GNTX
PII.N,731068102,US7310681025,5000727826,PII.N,2692933,,PII
NVCR.OQ,,JE00BYSS4X48,5046661069,NVCR.OQ,BYSS4X4,,NVCR
MORN.OQ,617700109,US6177001095,4295911047,MORN.OQ,B081VR8,,MORN
WBS.N,947890109,US9478901096,4295908449,WBS.N,2945143,,WBS
ALKS.OQ,,IE00B56GVS15,5035456435,ALKS.OQ,B3P6D26,,ALKS
SKX.N,830566105,US8305661055,4295912279,SKX.N,2428042,,SKX
PRI.N,74164M108,US74164M1080,5000583878,PRI.N,B50K3X8,,PRI
CABO.N,12685J105,US12685J1051,4295977525,CABO.N,BZ07DS4,,CABO
GWPRF.PK,,GB0030544687,4295894440,GWPRF.PK,2733326,,GWPRF
WSO.N,942622200,US9426222009,4295905315,WSO.N,2943039,,WSO
XPO.N,983793100,US9837931008,4295902251,XPO.N,B6Z1355,,XPO
EPR.N,26884U109,US26884U1097,4295903933,EPR.N,B8XXZP1,,EPR
FLEX.OQ,,SG9999000020,4295887812,FLEX.OQ,2353058,,FLEX
GDI.N,36555P107,US36555P1075,5040060340,GDI.N,BZ4DG90,,GDI
CONE.OQ,23283R100,US23283R1005,5037655675,CONE.OQ,B7YRLH9,,CONE
BILI.OQ,90040106,US0900401060,5061697321,BILI.OQ,BFNLRN6,,BILI
LECO.OQ,533900106,US5339001068,4295907011,LECO.OQ,2516851,,LECO
OC.N,690742101,US6907421019,4295904703,OC.N,B1FW7Q2,,OC
KMPR.N,488401100,US4884011002,4295908262,KMPR.N,B52KRV2,,KMPR
AA.N,13872106,US0138721065,5051045063,AA.N,BYNF418,,AA
ENLC.N,29336T100,US29336T1007,5040697103,ENLC.N,BJTNDQ9,,ENLC
OLLI.OQ,681116109,US6811161099,5046004439,OLLI.OQ,BZ22B38,,OLLI
ARRS.OQ,04270V106,,,,,,ARRS
NYT.N,650111107,US6501111073,4295904606,NYT.N,2632003,,NYT
UTHR.OQ,91307C102,US91307C1027,4295915261,UTHR.OQ,2430412,,UTHR
OSK.N,688239201,US6882392011,5050303085,OSK.N,2663520,,OSK
MDB.OQ,60937P106,US60937P1066,5042221932,MDB.OQ,BF2FJ99,,MDB
PODD.OQ,45784P101,US45784P1012,4295902738,PODD.OQ,B1XGNW4,,PODD
FSLR.OQ,336433107,US3364331070,4295910005,FSLR.OQ,B1HMF22,,FSLR
FAF.N,31847R102,US31847R1023,5000680031,FAF.N,B4NFPK4,,FAF
CY.OQ,232806109,US2328061096,4295903116,CY.OQ,2244549,,CY
BPOP.OQ,733174700,PR7331747001,4295907638,BPOP.OQ,B86QM90,,BPOP
CREE.OQ,225447101,US2254471012,4295906086,CREE.OQ,2232351,,CREE
PLNT.N,72703H101,US72703H1014,5035877582,PLNT.N,BYSFJV8,,PLNT
CUBE.N,229663109,US2296631094,4295899358,CUBE.N,B6SW913,,CUBE
GLIBA.OQ,36164V305,US36164V3050,4295908615,GLIBA.OQ,BF7J0Q0,,GLIBA
COUP.OQ,22266L106,US22266L1061,4297626627,COUP.OQ,BD87XR1,,COUP
RGLD.OQ,780287108,US7802871084,4295907820,RGLD.OQ,2755706,,RGLD
LOPE.OQ,38526M106,US38526M1062,4298055376,LOPE.OQ,B3F1XM1,,LOPE
RP.OQ,75606N109,US75606N1090,4295918143,RP.OQ,B4W2S29,,RP
AMG.N,8252108,US0082521081,4295903299,AMG.N,2127899,,AMG
TDC.N,88076W103,US88076W1036,4298009953,TDC.N,B247H10,,TDC
HTA.N,42225P501,US42225P5017,4297525303,HTA.N,BT9QF28,,HTA
SWI.N,83417Q105,US83417Q1058,5057762656,SWI.N,BG1VY34,,SWI
SON.N,835495102,US8354951027,4295904938,SON.N,2821395,,SON
HUN.N,447011107,US4470111075,4295914761,HUN.N,B0650B9,,HUN
KNX.N,499049104,US4990491049,5000803238,KNX.N,BF0LKD0,,KNX
TX.N,880890108,US8808901081,4295856130,TX.N,B0XGGY0,,TX
TPL.N,882610108,US8826101086,4295905065,TPL.N,2885625,,TPL
MPWR.OQ,609839105,US6098391054,4295902829,MPWR.OQ,B01Z7J1,,MPWR
PE.N,701877102,US7018771029,5042255769,PE.N,BMMV736,,PE
ZAYO.N,98919V105,US98919V1052,5035751386,ZAYO.N,BRJ3H07,,ZAYO
FLS.N,34354P105,US34354P1057,4295904011,FLS.N,2288406,,FLS
WWD.OQ,980745103,US9807451037,4295908500,WWD.OQ,2948089,,WWD
PVTL.N,72582H107,US72582H1077,5039584940,PVTL.N,BZ197M1,,PVTL
NYCB.N,649445103,US6494451031,4295907709,NYCB.N,2711656,,NYCB
APO.N,37612306,US0376123065,4297826361,APO.N,B4LXQ74,,APO
MLNX.OQ,,IL0011017329,4295874972,MLNX.OQ,B1R96S6,,MLNX
RS.N,759509102,US7595091023,5046043341,RS.N,2729068,,RS
CZR.OQ,127686103,US1276861036,4295904134,CZR.OQ,B3TDL41,,CZR
HP.N,423452101,US4234521015,4295903159,HP.N,2420101,,HP
DNKN.OQ,265504100,US2655041000,5035088366,DNKN.OQ,B3LHT03,,DNKN
ADT.N,00090Q103,US00090Q1031,5050720117,ADT.N,BFWCP81,,ADT
LEG.N,524660107,US5246601075,4295904407,LEG.N,2510682,,LEG
NTNX.OQ,67059N108,US67059N1081,5035086332,NTNX.OQ,BYQBFT8,,NTNX
USG.N,903293405,US9032934054,4295905149,USG.N^D19,,,
HOG.N,412822108,US4128221086,4295904129,HOG.N,2411053,,HOG
GH.OQ,40131M109,US40131M1099,5041079009,GH.OQ,BFXC911,,GH
MAC.N,554382101,US5543821012,4295904458,MAC.N,2543967,,MAC
BRKR.OQ,116794108,US1167941087,4295900424,BRKR.OQ,2616137,,BRKR
CG.OQ,14309L102,US14309L1026,5035741840,CG.OQ,B7NGS09,,CG
INGR.N,457187102,US4571871023,4295903808,INGR.N,B7K24P7,,INGR
HXL.N,428291108,US4282911084,4295904165,HXL.N,2416779,,HXL
NATI.OQ,636518102,US6365181022,4295907263,NATI.OQ,2645078,,NATI
RNR.N,,BMG7496G1033,4295905367,RNR.N,2728429,,RNR
ACC.N,24835100,US0248351001,4295902285,ACC.N,B02H871,,ACC
ALSN.N,01973R101,US01973R1014,4298009146,ALSN.N,B4PZ892,,ALSN
PSXP.N,718549207,US7185492078,5039145201,PSXP.N,BCD47V2,,PSXP
NEWR.N,64829B100,US64829B1008,4297844625,NEWR.N,BT6T3N7,,NEWR
JEF.N,47233W109,US47233W1099,4295904409,JEF.N,BG0Q4Z2,,JEF
STWD.N,85571B105,US85571B1052,5000052198,STWD.N,B3PQ520,,STWD
SABR.OQ,78573M104,US78573M1045,5040950687,SABR.OQ,BLLHH27,,SABR
IDTI.OQ,458118106,US4581181066,4295906828,IDTI.OQ^D19,,,
